SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
57-1017-S	RENAULT	komple kontaklar govdeler	KONTAK ANAHTARI RENAULT CLIO & DACİA LOGAN / SANDERO / DUSTER						05.06.2024
57-1023	RENAULT	komple kontaklar govdeler	KONTAK ANAHTARI RENAULT CLIO & KANGOO & MASTER & TRAFFIC III						16.11.2021
57-1023-P	RENAULT	komple kontaklar govdeler	KONTAK ANAHTARI RENAULT CLIO & KANGOO & MASTER & TRAFFIC III		PLASTİK GÖVDE				16.11.2021
57-1024	RENAULT	komple kontaklar govdeler	KOMPLE KONTAK RENAULT R9 - R11 - BROADWAY Y.M. KÖŞELİ  ****TERMİK BOYU 30 CM						16.11.2021
57-1024-1	RENAULT	komple kontaklar govdeler	KOMPLE KONTAK RENAULT R9 E.M. (81-89) KARE ANAHTAR  ( EM TEK SOKET ) ****TERMİK BOYU 20 CM		ESKİ MODEL - TEK SOKET				10.06.2022
57-1025	RENAULT	komple kontaklar govdeler	KOMPLE KONTAK  RENAULT R9 R11 EXPRESS TRAFIC  *******E.M. DÜZ GÖVDE   *******TERMİK BOYU 30 CM						16.11.2021
57-1026	RENAULT	komple kontaklar govdeler	KOMPLE KONTAK RENAULT CLIO I / II  - R21 *** ÇİFT SOKET ****TERMİK BOYU 30 CM						06.07.2023
57-1060	RENAULT	komple kontaklar govdeler	KOMPLE KONTAK ANAHTARI RENAULT PREMIUM-KERAX-MAGNUM-MIDLUM						25.08.2023
57-1001-1	RENAULT	kilit sifre setleri	SOL KAPI GÖBEĞİ RENAULT KANGOO III - MASTER III & NISSAN YM		SOL KAPI GÖEĞİ				27.08.2022
57-1004	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI RENAULT MASTER II 2001--->						16.11.2021
57-1017 SET	RENAULT	kilit sifre setleri	KOMPLE KONTAK + ŞİFRE SETİ DACİA LOGAN I - II & MCV & DUSTER & SANDEO & LODGY & RENAULT FLUENCE ******2 AD KUMANDALI 2 BUTONLU   ***1 KONTAK + 2 ŞİFRE  3 P		YALE     KOMPLE SET				29.07.2023
57-1017-1 SET	RENAULT	kilit sifre setleri	KOMPLE KONTAK + ŞİFRE SETİ RENAULT  ******2 AD KUMANDALI 2 BUTONLU   ***1 KONTAK + 3 ŞİFRE  4 PARÇA SET **** KUMANDALAR BOŞ ***		YALE     KOMPLE SET				29.07.2023
57-1017-2 SET	RENAULT	kilit sifre setleri	KOMPLE KONTAK + ŞİFRE SETİ RENAULT CLIO III 05-- NISSAN NV300 16-- NV400 10-- MERCEDES-BENZ CITAN 13-- ******2 AD KUMANDALI 2 BUTONLU   ***1 KONTAK + 3 ŞİF		YALE     KOMPLE SET				29.07.2023
57-1017-3 SET	RENAULT	kilit sifre setleri	KOMPLE KONTAK + ŞİFRE SETİ DACIA LOGAN - DUSTER   ******2 AD KUMANDALI 2 BUTONLU  ***1 KONTAK + 3 ŞİFRE  4 PARÇA SET **** KUMANDALAR BOŞ ***		YALE     KOMPLE SET				29.07.2023
57-1027	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI 2 Lİ   DACIA RENAULT SANDERO LOGDY DUSTER LOGAN   ****DÜZ BADEM ANAHTARLI		DÜZ ANAHTARLI				18.08.2021
57-1028	RENAULT	kilit sifre setleri	ÖN KAPI ŞİFRE TAKIMI RENAULT / DACİA SANDERO ***KUMANDALAR BUTONSUZ & BOŞ						05.06.2024
57-1029	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI 2 Lİ   DACIA RENAULT ****KUMANDALAR BUTONLU & BOŞ						16.11.2021
57-1035	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI ÖN  2 Lİ SET RENAULT CLIO I - II & MEGANE I & SCENIC I						11.06.2022
57-1035-1	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI ÖN  2 Lİ SET RENAULT CLIO I - II						29.07.2023
57-1036	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TEKLİ RENAULT R12 - TOROS						09.04.2022
57-1037	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI  2 Lİ TK RENAULT R12 - TOROS						07.04.2022
57-1038	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI  3 LÜ TK RENAULT R12 - TOROS						09.04.2022
57-1039	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TEKLİ R9-R11						09.04.2022
57-1040	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI 2 Lİ ( 2 ÖN KAPI ) R9-R11						09.04.2022
57-1042	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE SETİ 3 LÜ  RENAULT R9  ARKA BAGAJ ŞİFRESİ +  2 ON KAPI ŞİFRESİ						09.04.2022
57-1049	RENAULT	kilit sifre setleri	KAPI KİLİT FİŞEK TAKIMI (ÖN SAĞ-SOL) RENAULT CLIO-DACIA LOGAN-SANDERO-TWINGO						08.04.2022
57-1044	RENAULT	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI 3 LÜ SET RENAULT R19 ( 2 ÖN KAPI + 1 BAGAJ KİLİDİ )						04.03.2023
57-1048	RENAULT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI RENAULT MASTER II 1998-->						16.11.2021
57-1050	RENAULT	kilit sifre setleri	KAPI ŞİFRE TAKIMI DACIA LOGAN SANDERO ("SİFRE SET 2 ÖN KAPI + 1 DEPO KAPAK / YALE) *** KUMANDALI ANAHTAR						23.04.2022
57-1050-1	RENAULT	kilit sifre setleri	KAPI ŞİFRESİ SOL RENAULT LOGAN RENAULT CLIOⅠ RENAULT EXPRESS RENAULT R21 RENAULT SUPER 5		SOL KAPI				05.06.2024
57-1051	RENAULT	kilit sifre setleri	KAPI ŞİFRE TAKIMI DACIA LOGAN (KAPI FİŞEĞİ + BAGAJ KAPAK  4'LÜ) *** DÜZ ANAHTAR						11.06.2022
57-1052	RENAULT	kilit sifre setleri	KONTAK ANAHTAR RENAULT MASTER - TRAFIC & OPEL VIVARO - MOVANO   ****TERMİK BOYU 24 CM						09.11.2024
57-1052 SET	RENAULT	kilit sifre setleri	KONTAK ANAHTAR SETİ  RENAULT MASTER - TRAFIC & OPEL VIVARO - MOVANO   *** KAPI KİLİDİ ŞİFRE SET  + DEPO KAPAK  ****TERMİK BOYU 16 CM		SET				25.04.2024
57-1000	RENAULT	kontak antenleri	KONTAK ANTENİ / ANAHTAR KOD ÇÖZÜCÜ DACİA DUSTER - LOGAN - SANDERO - LODGY		İNCE FİŞLİ - SİYAH SOKET				16.11.2021
57-1009	RENAULT	kontak antenleri	KONTAK ANTENİ / ANAHTAR KOD ÇÖZÜCÜ RENAULT KANGOO - MEGANE - CLIO - MASTER		KALIN FİŞLİ - GRİ SOKET				16.11.2021
57-1034	RENAULT	kontak antenleri	KONTAK ANTENİ / ANAHTAR KOD ÇÖZÜCÜ CLIO III-KANGOO - SYMBOL & LODGY-DOKKER-DUSTER						16.11.2021
57-1046	RENAULT	kontak antenleri	KONTAK ANTENİ / ANAHTAR KOD ÇÖZÜCÜ RENAULT FLUENCE - MEGANE III & DACİA  SANDERO						23.01.2024
57-1061	RENAULT	kontak antenleri	KONTAK ANTENİ / ANAHTAR KOD ÇÖZÜCÜ RENAULT CLIO III - MODUS 2016-->						19.10.2023
57-1065	RENAULT	kontak antenleri	KONTAK ANTENİ RENAULT MASTER III SYMBOL						06.05.2025
57-1003-1	RENAULT	termikler terminaller	KONTAK TERMİĞİ KABLOLU RENAULT R12 TOROS ***TERMİK BOYU 20 CM.						16.11.2021
57-1015	RENAULT	termikler terminaller	KONTAK TERMİĞİ RENAULT R9-R11   *** Y *** ****TERMİK BOYU 30 CM		Y TİPİ				16.11.2021
57-1016	RENAULT	termikler terminaller	KONTAK TERMİĞİ RENAULT R9-R11   *** + *** ****TERMİK BOYU 30 CM		+ TİPİ				16.11.2021
57-1018	RENAULT	termikler terminaller	KONTAK TERMİĞİ KABLOLU R19-CLIO ÇİFT SOKET  ****TERMİK BOYU 30 CM						16.11.2021
57-1019	RENAULT	termikler terminaller	KONTAK TERMİĞİ LOGAN-SANDERO-CLIO II KANGOO II TRAFFIC II MASTER II MEGANE SCENIC  TEK SOKET		KABLOLU - Y - MODEL				14.09.2022
57-1019-1	RENAULT	termikler terminaller	KONTAK TERMİĞİ LOGAN-SANDERO-CLIO II KANGOO II TRAFFIC II MASTER II MEGANE SCENIC TEK SOKET		KABLOLU - I - MODEL				29.07.2023
57-1020	RENAULT	termikler terminaller	KONTAK TERMİĞİ KABLOLU RENAULT CLIO I - II / MASTER II / TWİNGO						16.11.2021
57-1020-1	RENAULT	termikler terminaller	KONTAK TERMİĞİ KABLOLU RENAULT KANGOO I / II						05.06.2024
57-1023-1	RENAULT	termikler terminaller	KONTAK TERMİĞİ CLIO III KANGOO III MASTER TRAFFIC III  & LOGAN SANDERO DUSTER LODGY DOKKER		-- Y -- TİPİ				14.09.2022
57-1023-2	RENAULT	termikler terminaller	KONTAK TERMİĞİ CLIO III KANGOO III MASTER TRAFFIC III   & LOGAN SANDERO DUSTER LODGY DOKKER		-- I -- TİPİ				29.07.2023
57-1023-3	RENAULT	termikler terminaller	KONTAK TERMİĞİ CLIO III KANGOO III MASTER TRAFFIC III  & LOGAN SANDERO DUSTER LODGY DOKKER		-- H -- TİPİ				04.10.2022
57-1002	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ RENAULT CLIO SYMBOL THALIA CLIO III						16.11.2021
57-1021	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ ANAHTARLI LOGAN-SANDERO-DUSTER -SYMBOL JOY 2009---  ***YALE						16.11.2021
57-1030	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ + ANAHTAR CLIO II ( 1999-2015 )						16.11.2021
57-1031	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ + ANAHTAR RENAULT CLIO II						16.11.2021
57-1032	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ + ANAHTAR RENAULT SCENIC I						16.11.2021
57-1033	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ RENAULT CLIO II-III - SYMBOL - MEGANE						16.11.2021
57-1033-1	RENAULT	bagaj kilitleri	BAGAJ KİLİT MOTORU RENAULT CLIO II-III - SYMBOL - MEGANE						29.03.2023
57-1041	RENAULT	bagaj kilitleri	BAGAJ KİLİDİ DIŞ DACIA DUSTER 4×2						16.11.2021
57-1043	RENAULT	bagaj kilitleri	BAGAJ KİLİT ŞİFRESİ TEK RENAULT R9  ( DIŞ )						04.03.2023
57-1045	RENAULT	bagaj kilitleri	BAGAJ KİLİT ŞİFRESİ TEKLİ  DIŞ RENAULT R19						16.11.2021
57-1047	RENAULT	bagaj kilitleri	BAGAJ KİLİT ŞİFRESİ  DIŞ DACİA SANDERO - LOGAN 04-- ***YALE  1 AD BUTONSUZ KAP		YALE				16.11.2021
57-1053	RENAULT	bagaj kilitleri	BAGAJ KILIDI RENAULT CLIO II - SYMBOL 2003-->						08.06.2024
57-1063	RENAULT	bagaj kilitleri	DIŞ BAGAJ KİLİDİ + ANAHTAR RENAULT MEGANE I						18.12.2023
57-1052-1	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI *** KİLİTLİ CLIO II -CLIO SYMBOL - LAGUNA - MEGANE - SAFRANE MASTER III-IV-LOGAN I						13.04.2023
57-1054	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI RENAULT KANGOO 97-- (KİLİTLİ)						25.06.2022
57-1056	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI *** KİLİTLİ RENAULT R9 - R11						13.04.2023
57-1057	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI *** KİLİTLİ RENAULT R19						13.04.2023
57-1058	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI *** PLASTİK KİLİTLİ RENAULT R12 SW						13.04.2023
57-1059	RENAULT	depo kapagi	YAKIT DEPO KAPAĞI RENAULT R12 TS						08.06.2024
45-1001	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU RENALUT MEGANE II 2007-- MGN III KANGOO III LGN II II FLUENCE CAPTUR						16.11.2021
45-1002	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU >> ÇERÇEVELİ << RENAULT FLUENCE						16.11.2021
45-1003	RENAULT	kilit motorlari	KAPI KİLİT MOTORU RENAULT R9, R11, R19, R21, MGN, KANGOO						16.11.2021
45-1003-S	RENAULT	kilit motorlari	SOL ÖN KAPI KİLİT MOTORU RENAULT R19		*** SOKETLİ / 2 İNCE FİŞLİ   ****				19.02.2025
45-1004	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU RENAULT MEGANE II - KANGOO - CLIO IV - LAGUNA - FLUENCE						16.11.2021
45-1005	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU RENAULT MEGANE IV HB CLİO II TALİSMAN - DACIA SANDERO						16.11.2021
45-1006	RENAULT	kilit motorlari	KAPI KİLİT MOTORU >> ÖN SOL 5 FİŞLİ << RENAULT CLIO MEGANE R19						16.11.2021
45-1007	RENAULT	kilit motorlari	KAPI KİLİT MOTORU **** YEŞİL  **** KIZAKSIZ						16.11.2021
45-1008	RENAULT	kilit motorlari	KAPI KİLİT MOTORU >> SOL ÖN 5 FİŞLİ << RENAULT CLIO MEGANE KANGO R19 R21						16.11.2021
45-1009	RENAULT	kilit motorlari	BAGAJ KİLİT MOTORU RENAULT CLİO KANGOO MEGANE LAGUNA						16.11.2021
45-1010	RENAULT	kilit motorlari	YAKIT DEPO DIŞ KAPAK KİLİT MOTORU RENAULT MEGANE II / CLIO III / SCENIC II / LAGUNA II						16.11.2021
45-1011	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU RENAULT CLIO III						16.11.2021
45-1012	RENAULT	kilit motorlari	BAGAJ AÇMA BUTONU RENAULT MEGANE IV TALİSMAN		BAGAJ SWİTCH				16.11.2021
45-1013	RENAULT	kilit motorlari	BAGAJ AÇMA DÜĞMESİ RENAULT KADJAR						17.11.2022
45-1015	RENAULT	kilit motorlari	BAGAJ KİLİDİ RENAULT CLIO IV / MEGANE III-IV /  FLUENCE		BAGAJ KİLİDİ				13.01.2023
45-1016	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ÖN SOL						05.06.2024
45-1017	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ÖN SAĞ						06.06.2024
45-1018	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ARKA SOL		4 FİŞLİ				07.06.2024
45-1018-6	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ARKA SOL		6 FİŞLİ				07.06.2024
45-1019	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ARKA SAĞ		4 FİŞLİ				07.06.2024
45-1019-6	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT MEGANE II *** ARKA SAĞ *** 6 FİŞLİ		6 FİŞLİ				06.09.2024
45-1020-1	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT R19 & DACİA LOGAN		SOL ÖN  /  MOTORLU				08.08.2024
45-1021-1	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT R19 & DACİA LOGAN		SAĞ ÖN  /  MOTORLU				08.08.2024
45-1022	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT R19  & DACİA LOGAN		SOL ARKA / MOTORLU				08.08.2024
45-1023	RENAULT	kilit motorlari	KAPI KİLİDİ RENAULT R19  & DACİA LOGAN		SAĞ ARKA  /  MOTORLU				08.08.2024
45-1026	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER  2010 - 2018 /  SANDERO 2008-2013						30.11.2024
45-1027	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER  2010 - 2018 /  SANDERO 2008-2013						30.11.2024
45-1028	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER  2010 - 2018 /  SANDERO 2008-2013						30.11.2024
45-1029	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER  2010 - 2018 /  SANDERO 2008-2013						30.11.2024
45-1030	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA  DUSTER II 2016-->						30.11.2024
45-1031	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER II 16- *** ÖN SAĞ						30.11.2024
45-1032	RENAULT	kilit motorlari	KAPI KİLİDİ DACIA DUSTER 13-18 - LOGAN 04-12 *** SOL ÖN						30.11.2024
45-1033	RENAULT	kilit motorlari	BAGAJ KİLİDİ RENAULT KANGOO II/III						20.12.2024
45-1034	RENAULT	kilit motorlari	BAGAJ KİLİDİ RENAULT MEGANE II SEDAN						19.02.2025
45-1035	RENAULT	kilit motorlari	KAPI KILIDI RENAULT KANGOO 97> ARKA SAG SURGULU KAPI		ARKA SAG SURGULU KAPI				26.04.2025
45-1036	RENAULT	kilit motorlari	KAPI KILIDI RENAULT KANGOO 97> ARKA SOL SURGULU KAPI		ARKA SOL SURGULU KAPI				26.04.2025
45-1037	RENAULT	kilit motorlari	KAPI KILIDI RENAULT KANGOO 97> ÖN SAG		ÖN SAG				15.05.2025
45-1039	RENAULT	kilit motorlari	KAPI KILIDI RENAULT KANGOO II > ÖN SOL		ÖN SOL				15.05.2025
57-1102	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ  FIAT DUCATO III /  BOXER III /  JUMPER III		GÖVDE + TERMİK				31.08.2022
57-1102-1	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ  FIAT DUCATO III /  BOXER III /  JUMPER III						05.06.2024
57-1102-K	FIAT	komple kontaklar govdeler	KOMPLE KONTAK FIAT DUCATO III /  BOXER III /  JUMPER III						18.08.2021
57-1106	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK FIAT DUCATO II BOXER II JUMPER II *** ANAHTARSIZ   ( TERMİK İNCE 7 FİŞLİ )		GÖVDE + TERMİK				16.11.2021
57-1106-K	FIAT	komple kontaklar govdeler	KOMPLE KONTAK  DUCATO II BOXER II JUMPER II *** ANAHTARLI   ( TERMİK İNCE 7 FİŞLİ )						18.08.2021
57-1104	FIAT	komple kontaklar govdeler	KONTAK ANAHTARI DOĞAN-KARTAL-ŞAHİN-M131						16.11.2021
57-1105	FIAT	komple kontaklar govdeler	KOMPLE KONTAK DUCATO I - BOXER I - JUMPER I  E.M ( 94-02 ) -PANDA I ( 85-04 ) (KALIN 7 FİŞ)						16.11.2021
57-1101	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK FIAT PALIO ALBEA DOBLO  ***UZUN GÖVDE   ***KALIN 7 FİŞLİ						16.11.2021
57-1108	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ FIAT DOBLO ALBEA PALIO MAREA		GÖVDE + TERMİK	57-1100			18.08.2021
57-1108-K	FIAT	komple kontaklar govdeler	KOMPLE KONTAK + ANAHTAR FIAT DOBLO ALBEA PALIO MAREA						18.08.2021
57-1128	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ FIAT DOBLO ALBEA PALIO MAREA						13.04.2023
57-1128-K	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ + ANAHTAR  FIAT DOBLO ALBEA PALIO MAREA						18.08.2021
57-1109	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK FIAT DOBLO III ( 10> ) & FİORİNO & GRAND PUNTO		GÖVDE+TERMİK				31.08.2022
57-1109 K	FIAT	komple kontaklar govdeler	KOMPLE KONTAK FIAT DOBLO III ( 10> ) & FİORİNO & GRAND PUNTO		KOMPLE / GÖBEK+GÖVDE+TERMİK				18.03.2022
57-1111	FIAT	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK FİAT TEMPRA - TIPO						16.11.2021
57-1111 K	FIAT	komple kontaklar govdeler	KOMPLE KONTAK GÖVDE+ANAHTAR+TERMİK FİAT TEMPRA - TIPO *** ANAHTARLI						16.11.2021
57-1112	FIAT	komple kontaklar govdeler	KOMPLE KONTAK FIAT UNO						16.11.2021
57-1123	FIAT	komple kontaklar govdeler	KONTAK ANAHTARI IVECO DAILY II 90-00 ****TERMİK BOYU 36 CM						16.11.2021
57-1124	FIAT	komple kontaklar govdeler	KONTAK ANAHTARI IVECO DAILY MK4 2006-2012 ****TERMİK BOYU 36 CM						03.12.2022
57-1125	FIAT	komple kontaklar govdeler	KONTAK ANAHTARI IVECO EUROCARGO-EUROTECH-EUROTRAKKER-EUROSTAR **** TERMİK BOYU 35 CM						31.07.2023
57-1131	FIAT	komple kontaklar govdeler	KOMPLE KONTAK IVECO DAILY 1999-2006		GRİ SOKET				19.02.2024
57-1132	FIAT	komple kontaklar govdeler	KONTAK ANAHTARI IVECO STRALIS AD 190S27 , AT 1920S27 , 200KW 272CV 03-07						12.06.2024
57-1113	FIAT	kilit sifre setleri	KONTAK ŞİFRESİ (GÖBEĞİ) ***MAVİ ANAHTARLI PALİO SİENA ***YALE						31.08.2022
57-1113-1	FIAT	kilit sifre setleri	KONTAK ŞİFRESİ (GÖBEĞİ) ***SİYAH ANAHTARLI DOBLO III FİORİNO LİNEA G. PUNTO						10.08.2022
57-1113-2	FIAT	kilit sifre setleri	KONTAK ŞİFRESİ (GÖBEĞİ) ***SİYAH ANAHTARLI DUCATO II - III -BOXER II - III -JUMPER II - III ***PANTOGRAFLI						31.08.2022
57-1116	FIAT	kilit sifre setleri	KONTAK GÖBEĞİ UNO (ŞİFRESİ) 2 Lİ SET (1 KONTAK + 1 KAPI FİŞEĞİ)						16.11.2021
57-1117	FIAT	kilit sifre setleri	KONTAK GÖBEĞİ UNO (ŞİFRESİ) 4 LÜ SET  (2 KAPI + 1 BAGAJ + 1 KONTAK)						16.11.2021
57-1118	FIAT	kilit sifre setleri	KAPI GÖBEĞİ (ŞİFRESİ) FIAT M131 - DKS ( 2'Lİ KAPI FİŞEĞİ )						08.04.2022
57-1121	FIAT	kilit sifre setleri	BAGAJ KİLİT + KAPI ŞİFRE SETİ  FIAT  M131 - DKŞ *** 4'LÜ SET						27.03.2023
57-1129	FIAT	kilit sifre setleri	BAGAJ KİLİT FİŞEĞİ FIAT UNO HB (ARKA)						11.07.2023
57-1122	FIAT	kontak antenleri	KONTAK ANTENİ IMMOBILIZER FİAT PALIO ALBEA DOBLO DUCATO III  ****ORJİNAL ÜRÜN						16.11.2021
57-1130	FIAT	kontak antenleri	KONTAK ANTENİ IMMOBILIZER FİAT MAREA-BRAVA-BROVA-PALIO-ALBEA-SIENA-STRADA ***ORJİNAL ÜRÜN						18.12.2023
57-1100	FIAT	termikler terminaller	KONTAK TERMİĞİ PALIO MAREA DOBLO ALBEA DCT II						16.11.2021
57-1103	FIAT	termikler terminaller	KONTAK TERMİĞİ JUMPER III - DUCATO III - BOXER III   *** BEYAZ KALIN TIRNAK ***5 İNCE FİŞLİ						16.11.2021
